region,comuna,titulo,fecha,bajada,link,medio,label,score
Los Lagos,Palena,Aumento de basura y colapso de rellenos sanitarios: el problema contrarreloj que aqueja a Los Lagos,2021-10-19,Una dura y compleja realidad exponen distintos rincones de la región de Los Lagos respecto al manejo de los residuos,https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/09/23/aumento-de-basura-y-colapso-de-rellenos-sanitarios-el-problema-contrarreloj-que-aqueja-a-los-lagos.shtml,BioBioChile,conflicto ambiental,0.9247955083847046
Los Lagos,Palena,"Escuela Eulogio Goycolea Garay, presente en seminario sobre investigación científica",2017-04-16,Más de 200 escolares de la región participaron en seminario sobre investigación científica. La actividad contó con la participación de,https://www.elcalbucano.cl/2017/04/escuela-eulogio-goycolea-garay-presente-en-en-seminario-sobre-investigacion-cientifica/,El Calbucano,otros,0.6689494848251343
Los Lagos,Puerto Montt,Los problemas que tienen a Aeropuerto El Tepual de Puerto Montt con su capacidad reducida,2024-08-21,Un sistema de aterrizaje desactualizado y con un problema en sus antenas tiene reducida la capacidad del Aeropuerto El Tepual,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2024/07/25/los-problemas-que-tienen-a-aeropuerto-el-tepual-de-puerto-montt-con-su-capacidad-reducida.shtml,BioBioChile,otros,0.5814723968505859
Los Lagos,Puerto Montt,Ciudadanos identifican y plasman principales conflictos medioambientales de la región de Los Lagos,2023-11-20,"Tras dar cierre a la Asamblea Climática Ciudadana de la región de Los Lagos, se dieron a conocer las principales preocupaciones de los",https://www.eha.cl/noticia/regional/ciudadanos-identifican-y-plasman-principales-conflictos-medioambientales-de-la-region-de-los-lagos,El Heraldo Austral,conflicto ambiental,0.8989531397819519
Los Lagos,Puerto Montt,54 conflictos socioambientales identifican en la región,2023-11-20,Ciudadanos identificaron los principales conflictos medioambientales. Fue parte del trabajo de la primera Asamblea Climática Ciudadana de la,https://www.diariodepuertomontt.cl/noticia/actualidad/2023/11/54-conflictos-socioambientales-identifican-en-la-region,Diario De Puerto Montt,conflicto ambiental,0.853269100189209
Los Lagos,Puerto Montt,Constituyen comisión investigadora en contra de Aguas San Isidro por problemas sanitarios y ambientales en cinco regiones del país,2023-12-21,"La iniciativa fue aprobada de forma unánime en el congreso en agosto y constituida oficialmente la semana pasada, donde se estableció que",https://interferencia.cl/articulos/constituyen-comision-investigadora-en-contra-de-aguas-san-isidro-por-problemas-sanitarios,Interferencia |,otros,0.5497348308563232
Los Lagos,Puerto Montt,Fig. 1. Map of the Region de los Lagos (by Kjell Helge Sjøstrøm),2018-09-16,"Download scientific diagram | Map of the Region de los Lagos (by Kjell Helge Sjøstrøm) from publication: Global economic imperatives, crisis generation and",https://www.researchgate.net/figure/Map-of-the-Region-de-los-Lagos-by-Kjell-Helge-Sjostrom_fig3_263537153,ResearchGate,conflicto ambiental,0.6518786549568176
Los Lagos,Puerto Montt,Por una región de Los Lagos sustentable: innovación y no incineración,2023-09-20,"Opinión / Según proyecciones científicas de la Organización de las Naciones Unidas, los residuos sólidos se duplicarán para 2050,",https://www.paiscircular.cl/opinion/por-una-region-de-los-lagos-sustentable-innovacion-y-no-incineracion/,País Circular,otros,0.8247413635253906
Los Lagos,Puerto Montt,Identifican principales conflictos medioambientales en Osorno y la región de Los Lagos,2023-11-20,"Entre los meses de mayo y agosto de 2023 se desarrolló la primera Asamblea Climática Ciudadana en Chile en la Región de Los Lagos,",https://www.radiosago.cl/identifican-principales-conflictos-medioambientales-en-osorno-y-la-region-de-los-lagos/,RadioSago,conflicto ambiental,0.8714743852615356
Los Lagos,Puerto Montt,"Sobre crecimiento urbano, impacto ambiental y humedales fue charla y conversación en Café Científico de Puerto Montt",2023-09-20,"Una veintena de personas participó el jueves en la charla “Impacto ambiental del Plan regulador comunal en humedales urbanos,",https://www.explora.cl/lagos/sobre-crecimiento-urbano-impacto-ambiental-y-humedales-fue-charla-y-conversacion-en-cafe-cientifico-de-puerto-montt/,Explora.cl,otros,0.7058413624763489
Los Lagos,Puerto Montt,Puerto Montt: SMA inicia dos procedimientos sancionatorios contra empresas de áridos por ruidos molestos e incumplimientos ambientales,2022-08-20,En el caso de la empresa Inmobiliaria Socovesa Sur S.A. y la empresa Melón Áridos Ltda. se constató una infracción a la norma de Emisión de,https://portal.sma.gob.cl/index.php/puerto-montt-sma-inicia-dos-procedimientos-sancionatorios-contra-empresas-de-aridos-por-ruidos-molestos-e-incumplimientos-ambientales/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto ambiental,0.5889559388160706
Los Lagos,Puerto Montt,Armada participa en inédito simulacro regional ante eventuales contingencias por fenómeno de El Niño,2023-12-21,Se trata de un ejercicio de preparación interinstitucional para optimizar protocolos de acción ante escenarios de contaminación.11 months ago,https://www.armada.cl/armada-participa-en-inedito-simulacro-regional-ante-eventuales,Armada de Chile,otros,0.5276694893836975
Los Lagos,Puerto Montt,Sur del país: Contaminación atmosférica se identifica como principal problema ambiental y combustión de leña como actividad más dañina,2017-06-16,"La Tercera Encuesta Nacional del Medio Ambiente, cuyo objetivo es caracterizar las opiniones ambientales de la ciudadanía, su comportamiento",https://mma.gob.cl/sur-del-pais-contaminacion-atmosferica-se-identifica-como-principal-problema-ambiental-y-combustion-de-lena-como-actividad-mas-danina/,mma.gob.cl,conflicto ambiental,0.8678803443908691
Los Lagos,Puerto Montt,Región de Los Lagos sufre vergonzoso retraso medioambiental,2023-01-19,Segundo Informe de Situación de Centros de Disposición Final de Residuos Sólidos Domiciliarios y Manejo y Disposición Final de Residuos,https://www.paislobo.cl/2023/01/region-de-los-lagos-sufre-vergonzoso.html,PL Prensa,conflicto ambiental,0.9538787007331848
Los Lagos,Puerto Montt,Instituto de DD. HH. revela 11 conflictos socioambientales en Región de Los Lagos,2018-09-16,"La zona está en el segundo lugar nacional con más pugnas del país. Proyectos ligados a generación de energía y tratamiento de residuos,",https://www.soychile.cl/Puerto-Montt/Sociedad/2018/09/08/555209/Instituto-de-DD-HH-revela-11-conflictos-socioambientales-en-Region-de-Los-Lagos.aspx,soychile.cl,conflicto ambiental,0.9526760578155518
Los Lagos,Puerto Montt,Estudio de la Universidad de los Lagos reveló grave problema de contaminación del aire en Osorno y Puerto Montt,2020-06-18,"En el estudio se preguntó respecto al nivel de uso de los distintos tipos de combustibles, tanto para cocinar como para calefaccionar,",https://www.elmostrador.cl/dia/2020/05/25/estudio-de-la-universidad-de-los-lagos-revelo-grave-problema-de-contaminacion-del-aire-en-osorno-y-puerto-montt/,El Mostrador,conflicto ambiental,0.514991283416748
Los Lagos,Puerto Montt,Puerto Varas y la tragedia de sus espacios naturales: rellenan quebradas en el corazón de la ciudad,2020-09-17,"No cabe duda del enorme valor que poseen los ecosistemas naturales para la salud humana y ambiental, en especial en las urbes.50 months ago",https://laderasur.com/articulo/puerto-varas-y-la-tragedia-de-sus-espacios-naturales-rellenan-quebradas-en-el-corazon-de-la-ciudad/,Ladera Sur,conflicto ambiental,0.8812656998634338
Los Lagos,Puerto Montt,SMA ordena la paralización total de obras que se encuentra ejecutando inmobiliaria Rossan en el humedal Valle Volcanes,2024-07-21,"La intervención preventiva de la Superintendencia busca detener las obras de despeje de vegetación, escarpado de terreno, movimientos de",https://portal.sma.gob.cl/index.php/sma-ordena-la-paralizacion-total-de-obras-que-se-encuentra-ejecutando-inmobiliaria-rossan-en-el-humedal-valle-volcanes/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto ambiental,0.5586971044540405
Los Lagos,Puerto Montt,TRANSFORMACIONES SOCIO-TERRITORIALES EN LA INTERFASE PERIURBANA DE PUERTO VARAS. Desarrollo privado y planificación en el áre,2021-01-17,"RESUMEN. El acelerado crecimiento de la capacidad productiva de la Región de Los Lagos desde hace tres décadas, impulsado por la actividad acuícola-pesquera",https://www.researchgate.net/publication/341689185_Transformaciones_socio-territoriales_en_la_interfase_periurbana_de_Puerto_Varas_desarrollo_privado_y_planificacion_en_el_area_periurbana/fulltext/5ecf1dc645851529451827af/Transformaciones-socio-territoriales-en-la-interfase-periurbana-de-Puerto-Varas-desarrollo-privado-y-planificacion-en-el-area-periurbana.pdf,ResearchGate,otros,0.5898911356925964
Los Lagos,Puerto Montt,Solicitan comisión investigadora en el Congreso en contra de Aguas San Isidro por problemas sanitarios y ambientales en distintas comunas del país,2023-07-21,Parlamentarias presentaron una serie de antecedentes que dan cuenta de distintos conflictos en los que se ha visto involucrada la empresa,https://interferencia.cl/articulos/solicitan-comision-investigadora-en-el-congreso-en-contra-de-aguas-san-isidro-por,Interferencia |,conflicto ambiental,0.5007654428482056
Los Lagos,Puerto Montt,Declaran preemergencia Ambiental en Puerto Montt y Puerto Varas por mala calidad del aire,2024-07-21,"En respuesta a la preocupante calidad del aire, la Secretaría Regional Ministerial (Seremi) de Salud de Los Lagos ha declarado una",https://www.radiosago.cl/declaran-preemergencia-ambiental-en-puerto-montt-y-puerto-varas-por-mala-calidad-del-aire/,Radio SAGO,conflicto ambiental,0.813117265701294
Los Lagos,Puerto Montt,Los Lagos: SMA formula cargo grave a Inmobiliaria Pocuro tras constatar afectaciones a humedal urbano emplazado en sector Valle Volcanes,2024-07-21,La inmobiliaria ejecutó su proyecto “Vista Cordillera Etapas I y II” sin contar con el permiso ambiental requerido para su construcción.4 months ago,https://portal.sma.gob.cl/index.php/los-lagos-sma-formula-cargo-grave-a-inmobiliaria-pocuro-tras-constatar-afectaciones-a-humedal-urbano-emplazado-en-sector-valle-volcanes/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto ambiental,0.8318294286727905
Los Lagos,Puerto Montt,Estudio expone los problemas ambientales de Puerto Montt,2015-08-15,Análisis da cuenta que un 27% de los encuestados cree que es la basura; mientras que otro 23% considera que es la contaminación ambiental.111 months ago,https://www.soychile.cl/Puerto-Montt/Sociedad/2015/07/21/335465/Estudio-expone-los-problemas-ambientales-de-Puerto-Montt.aspx,soychile.cl,conflicto ambiental,0.6065858602523804
Los Lagos,Puerto Montt,Puerto Montt está entre las 24 ciudades del mundo que más disminuyó la contaminación atmosférica,2023-03-21,Puerto Montt se encuentra en el puesto 24 del listado de las ciudades del mundo que más redujeron su nivel de contaminación en el aire en,https://www.biobiochile.cl/especial/aqui-tierra/noticias/2023/03/07/puerto-montt-esta-entre-las-24-ciudades-del-mundo-que-mas-disminuyo-la-contaminacion-atmosferica.shtml,BioBioChile,otros,0.6622931361198425
Los Lagos,Puerto Montt,Amenazas climáticas y humanas: Villarrica y Llanquihue podrían ser los próximos lagos en problemas en Chile,2021-10-19,"Al río Cauquenes, el lago Peñuelas y Caburgua, y la laguna Aculeo, ahora se suman estas dos reservas de agua, amenazados por la",https://www.latercera.com/que-pasa/noticia/amenazas-climaticas-y-humanas-villarrica-y-llanquihue-podrian-ser-los-proximos-lagos-en-problemas-en-chile/SXIZSEXJ2VEB3H3FDKJ2IMKF4I/,La Tercera,conflicto ambiental,0.8757969737052917
Los Lagos,Puerto Montt,CORE LOS Lagos rechazó proyecto eólico en la comuna de Ancud,2023-09-20,"La Comisión de Medio Ambiente del CORE Los Lagos, rechazó el proyecto y las observaciones del Gobierno Regional, en torno a la instalación",https://www.diariodepuertomontt.cl/noticia/medio-ambiente/2023/08/core-los-lagos-rechazo-proyecto-eolico-en-la-comuna-de-ancud,Diario De Puerto Montt,otros,0.5619434118270874
Los Lagos,Puerto Montt,Puerto Montt: Con masiva asistencia se desarrolló fase no presencial de IX Escuela Ambiental de Verano,2022-01-18,"Se realiza a través de plataforma Zoom y Facebook Live de CREA Los Lagos, los días 11 y 12 de enero de manera virtual y el 13 de enero en",https://diario.uach.cl/puerto-montt-con-masiva-asistencia-se-desarrollo-fase-no-presencial-de-ix-escuela-ambiental-de-verano/,Universidad Austral de Chile,otros,0.5531394481658936
Los Lagos,Puerto Montt,El Negro Historial de Aguas San Isidro: La Sanitaria vinculada al extesorero del PPD,2023-07-21,La Empresa de Servicios Servicios Sanitarios San Isidro S.A (ESSSI) cuenta con más de 30.000 clientes en 14 concesiones distribuidas en las.16 months ago,https://resumen.cl/articulos/el-negro-historial-de-aguas-san-isidro-la-sanitaria-vinculada-al-extesorero-del-ppd,Resumen.cl,otros,0.5858526825904846
Los Lagos,Puerto Montt,Tercer Tribunal Ambiental anula la declaración del Humedal Urbano Mallinko Abtao Lawal: Las vulnerabilidades de la Ley 21.202,2023-06-21,"El pasado 17 de mayo el Tercer Tribunal Ambiental acogió la reclamación de la inmobiliaria Pocuro en contra de la declaración de 93,9",https://laderasur.com/articulo/tercer-tribunal-ambiental-anula-la-declaracion-del-humedal-urbano-mallinko-abtao-lawal-las-vulnerabilidades-de-la-ley-21-202/,Ladera Sur,conflicto ambiental,0.7473889589309692
Los Lagos,Puerto Montt,Mala calidad del aire en la región de Los Lagos,2019-06-18,La medida de preemergencia ambiental fue declarada para Osorno y Puerto Montt. Las únicas comunas que cuentan con estaciones de monitoreo,https://www.diariodepuertomontt.cl/noticia/actualidad/2019/06/mala-calidad-del-aire-en-la-region-de-los-lagos,Diario De Puerto Montt,conflicto ambiental,0.5696840882301331
Los Lagos,Puerto Montt,Super. de Medio Ambiente investiga a salmonera por presunta contaminación de estero en Puerto Montt,2020-11-17,La Superintendencia de Medio Ambiente (SMA) en la región de Los Lagos confirmó que la salmonera Cook Aquaculture está siendo,https://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2020/11/09/super-de-medio-ambiente-investiga-a-salmonera-por-presunta-contaminacion-de-estero-en-puerto-montt.shtml,BioBioChile,conflicto ambiental,0.5651379227638245
Los Lagos,Puerto Montt,Lago Tahoe: ejemplo de protección y restauración ambiental para Puerto Varas,2019-03-18,"Famoso en el mundo por su transparencia, lago Tahoe es un ejemplo exitoso de protección y restauración ambiental, gracias a la colaboración",https://www.eha.cl/noticia/local/lago-tahoe-ejemplo-de-proteccion-y-restauracion-ambiental-para-puerto-varas-3889,El Heraldo Austral,otros,0.7842860817909241
Los Lagos,Puerto Montt,Principales causas de contaminación en Puerto Montt: ductos al mar y conexiones ilegales,2017-11-15,La gran cantidad de coliformes fecales en el mar quedó al descubierto en una nueva mesa técnica por la contaminación del borde ,http://www.biobiochile.cl/noticias/nacional/region-de-los-lagos/2017/10/23/principales-causas-de-contaminacion-en-puerto-montt-ductos-al-mar-y-conexiones-ilegales.shtml,BioBioChile,otros,0.6396825313568115
